id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
34224,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,hahah depa risau dah??,amoii66,0,---,0,No,25/7/2022,negative,sarc,my
34225,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,hmmm depa takut ??????,young_taqim,0,---,0,No,25/7/2022,negative,notsarc,my
34226,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,hati2 kerajaan..rakyat dh rmai hilang sabar,haqimieyhazirah310719,0,---,0,No,25/7/2022,negative,notsarc,my
34227,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,sampai bila Kami nak makan hati....,aizat2769,0,---,0,No,25/7/2022,negative,notsarc,my
34228,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Buat budjet 2022 hari tu . Tapi tibe2 harga barang naik . Gaji 1.5k tu pun berkuatkuasa selepas 6bulan je,c.rao_offxcxal96,0,---,0,No,25/7/2022,negative,notsarc,cm
34229,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kalau kena suap ribu2 juta2 mana boleh kata apa??,ahmadalbab046,0,---,0,No,25/7/2022,negative,notsarc,my
34230,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"hrap berjaya,,,bru dorg tau kuasa rakyat,,suka suki ja tukar pm sesama sndri,,pdhal rakyat xsetuju",johnlabufarm,0,---,0,No,25/7/2022,negative,notsarc,my
34231,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,turun je...takot apa,invalid545,0,---,0,No,25/7/2022,#N/A,notsarc,my
34232,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,INI Negara Demokrasi...bila terlalu byk Sgt perkara2 takleh dbahas dlm Parlimen...maka biarlah Rakyat yg bersuara ..kenapa Takut kah Mail?,mamuworldbundle1105,0,---,0,No,25/7/2022,positive,sarc,my
34233,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Turun geng.. Ni kerajaan pak lebai.. Xde sape dah nak turun klu bukan kita.,tengkuazz,0,---,0,No,25/7/2022,#N/A,notsarc,my
34234,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,halang la sbb kalau ramai sgt xdpt kawal..silap2 memang kena turunkan ??dah cuak ...bayar la berita utk xbagi join,darksunnnnnnnnnnnnnnn,0,---,0,No,25/7/2022,negative,sarc,cm
34235,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,jom turun ramai ramai...kerajaan tidak sah parti kalah PRU 14 Jadi kerajaan..,minnafas5,0,---,0,No,25/7/2022,negative,sarc,my
34236,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,itu hak rakyat punya suka la..ohh time nk ambik undi boleh pulak berhimpun ramai2,syafiqq37,0,---,0,No,25/7/2022,positive,sarc,cm
34237,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,@lowhunt_864 macam mana mw turun...bkin beli minyak bjalan pun tiada ni??????,mr_lolzlmfao233,0,---,0,No,25/7/2022,negative,sarc,my
34238,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,mampui la... rakyat nk bersuara pun x boleh.... lps ni UNDI pun x payah la...,ellyimaelly,0,---,0,No,25/7/2022,negative,sarc,my
34239,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,wahhh bela penyamun ..jom la pakat keluar ..depa bukan bleh buat apa ..Rakyat lagi ramai,wan_utaqha,0,---,0,No,25/7/2022,negative,sarc,my
34240,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kenapa polis terima rasuah sdh kah,badudunchannel,0,---,0,No,25/7/2022,negative,sarc,my
34241,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,menteri tu time covid parlimen xbuka gaji tiap-tiap bulan masuk ap kata skrg menteri tolong rakyat.separuh gaji dipotong ad berani???,fredchanelmax,0,---,0,No,25/7/2022,negative,sarc,cm
34242,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,ini negara demokrasi rakyat bebas bersuara,nasrull99__,1,---,0,No,25/7/2022,positive,notsarc,my
34243,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,#kroni????????,amenmahdee,0,---,0,No,25/7/2022,negative,sarc,my
34244,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,mauuu juga. ikut jugaa,b3yl_,0,---,0,No,25/7/2022,positive,notsarc,my
34245,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"ckp hampa kena ikut,kebajikan rakyat hampa buat pekak",paklongsajanaiesya,2,---,0,No,24/7/2022,negative,sarc,my
34246,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,polis pun bawah menteri hanat.. ptut nye menteri tk blh kacau,mie2236,1,---,0,No,25/7/2022,negative,notsarc,my
34247,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,bnyk plk org p.mk8n dgalang mkin bnyk turun,rhyukiyu,0,---,0,No,25/7/2022,negative,sarc,my
34248,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,poyo Malaysia... jom 1malaysia kita buat. kasi ajar kerajaan,parklen92,1,---,0,No,25/7/2022,negative,sarc,my
34249,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"Itu lah cara kerajaan memperbodohkan rkyt,guna PDRM utk halang rakyat bersuara..hbs tu dimana kebebasan bersuara...",jefridee,1,---,0,No,25/7/2022,negative,notsarc,my
34250,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,itu tanda nya tidak debokarsi,azlanadiazlanadi,0,---,0,No,25/7/2022,negative,notsarc,my
34251,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kalo xkde kerajaan buat masalah..xkde rakyat nk berhimpun..ada sebab jadi camtu .,elmansamsuddin,0,---,0,No,25/7/2022,positive,notsarc,my
34252,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,rakyat dh bising... bnyk pekara ... bkn rega brg je...,sinariahyusoff,0,---,0,No,25/7/2022,#N/A,notsarc,my
34253,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,bijak tul pihsk2 atasan ni..depa tkut pd tuntuan rakyat tu...hampas punye kerajaan..,triple1981,0,---,0,No,25/7/2022,negative,sarc,my
34254,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Salam satu Malaysia kena faham tak lama lagi nak undi kalau mcm ni nati kerajaan kata pru tak hadi virus covid 19 makin terok pru dulu nak buat fikir,aznixzz,0,---,0,No,25/7/2022,negative,sarc,my
34255,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Rakyat kalau dh Naik angin paham2 la yer...buat mase ni ada yg boleh sabar.menteri2 skung ni teruk sgt ...,qlisaempire,0,---,0,No,25/7/2022,negative,sarc,my
34256,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"cari duit dk sodok geng b40,samanla lbih muatanla tarik lesen la,cipta udng2 masuk poket mntri sapa tk maqah,harga barg naik wt tk kisah",isipadi1,0,---,0,No,25/7/2022,negative,notsarc,my
34257,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,takan nk jd 2.0 kot..,appiiit,0,---,0,No,25/7/2022,negative,sarc,my
34258,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,pegi aje klo nak... suara rakyat dia nak halang,kesayangan93_,0,---,0,No,24/7/2022,positive,notsarc,my
34259,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Membela rakyat la sgt ??,atapbocorrr,0,---,0,No,24/7/2022,negative,sarc,my
34260,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Tanda pagar ??,rs5578,0,---,0,No,25/7/2022,neutral,notsarc,my
34261,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kurapsi ..,m.syafiq721,1,---,0,No,24/7/2022,negative,sarc,my
34262,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,hak kita sebagai rakyat untuk menjage mase depan anak mude kite dari perangai diorg nie hah,crazylotus_86,0,---,0,No,25/7/2022,positive,sarc,my
34263,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,polis pun kene suap... hAHAHAHAHAHH jwablah ko diakhirat,pahlawan_johor,0,---,0,No,25/7/2022,negative,sarc,my
34264,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,polis gaji di bayar rakyat bukan menteri ..,badudunchannel,0,---,0,No,25/7/2022,negative,sarc,my
34265,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kos sara hidup meningkat woooo..,rafiqrosdi93,0,---,0,No,25/7/2022,negative,sarc,my
34266,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,ROBOHKAN PARLIMENT SENANG JER... .,rudramahadev1,0,---,0,No,25/7/2022,negative,notsarc,my
34267,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,#kerajaanpenipu #kerajaangagalterapislan#polisikorup #kjpenipu #tutupkilangarak #turunkan,wancyu88,0,---,0,No,25/7/2022,negative,notsarc,my
34268,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Malaysia negara demokrasi,poojamalar24,0,---,0,No,25/7/2022,positive,notsarc,my
34269,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"TANDA TANDA NAK PRU??????
malas nak ikut sebab bende ni under ahli politik.KLU under NGO yg tiade kaitan dengan politik.akupun nak ikut
BETUL TAK????",emier.amier,0,---,0,No,25/7/2022,positive,sarc,my
34270,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Kenapa tak bagi orang bersuara??,wahii_,0,---,0,No,25/7/2022,neutral,notsarc,my
34271,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,kalau rakyat smua slh... kalau menteri sauk duit rakyat... diam 1001 bahasa... bertahun2 kes tk setel... ermmm,syaza_captbaharin,0,---,0,No,24/7/2022,negative,sarc,my
34272,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,"#Boycottindia #boicotindia #boikotindia #freepalestine #protectnabimuhammadsaw
#boycotholywings #boycotumbrella #boycotprodukchina #boycotcrackhouse",cinyin_,0,---,0,No,25/7/2022,negative,notsarc,en
34273,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,perkara ni takkan berlaku kalau bukan di sebabkan projek besar besaran sebarkan virus covid untuk cipta NWO..jadi jangan salah rakyat protes turun,awang579,0,---,0,No,25/7/2022,neutral,notsarc,my
34274,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,buat jadi sri lanka terus la senang . baru puas hati kan .,missain2399,1,---,0,No,24/7/2022,negative,sarc,my
34275,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Jangan tunding jari salahkan polis..polis jalankan tugas arahan diberi hakikatnya polis pon terkesan dengan keadaan sekarang barang naik semua naik em,awangselamat568,1,---,0,No,25/7/2022,positive,notsarc,my
34276,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Hahahah sebab tu ramai tak hormat dah dngn PDRM??,fendirosli703,0,---,0,No,25/7/2022,negative,notsarc,my
34277,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,Klu aku ada anak... Aku tak bagi anak aku jadi polis.. Sbb jadi mcm ni la.,bingolive539,0,---,0,No,25/7/2022,negative,notsarc,my
34278,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,suke ati la org nk g ke tak,kepochi_1,0,---,0,No,25/7/2022,negative,notsarc,my
34279,Orang ramai dinasihati tidak menyertai Himpunan #Turun yang dirancang oleh sekumpulan individu di hadapan pusat beli belah terkemuka di Jalan Tuanku Abdul Rahman petang Sabtu #beritaalhijrah #beritaditiktok #trendingnewsmalaysia #himpunan #protes #pdrm #polis #sogo #kualalumpur #kerajaan #menteri Publish: 23-7-2022,aaahh lantak la kerajaan ngan menteri makan duit rakyat xda pulak larangan puuikk,_______duapuluhsen,0,---,0,No,24/7/2022,negative,notsarc,my
34280,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,kami tak lupa janji anuar .esok kita menang minyak turun rm1.50..??????,azharai7,4,---,0,No,23/7/2022,negative,sarc,my
34281,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,yg naikkan harga ni kerajaan ke atau taukey taukey ni... cer pikir balik...??????,huhuulalala,3,---,0,No,23/7/2022,positive,sarc,my
34282,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,lawan tetap lawan PKR tetap yg terbaik buat selama 2 nya ingat hanya PKR yg boleh ubah negara ini.,user5584962258854,3,---,0,No,23/7/2022,#N/A,notsarc,my
34283,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,bangkit wahai generasi baru...tumbangkan pemimpin tua2 bangka yg hanya pentingkan poket sendiri,win_zzz19,1,---,0,No,23/7/2022,negative,sarc,my
34284,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,idup leverpool,donkakatan,1,---,0,No,23/7/2022,neutral,notsarc,my
34285,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,nie game lama nie boss????,mohdshabriahmadsh,1,---,0,No,23/7/2022,negative,sarc,cm
