id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
35120,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,New law jpj,a0a675e9-7ca,0,a05e5682-c68,---,Yes,6/8/2022,negative,sarc,en
35121,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,betol bang diorg mmg suka langat lampu,bddc918d-855,0,a05e5682-c68,---,Yes,6/8/2022,negative,notsarc,my
35122,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,kje byk dlm dunia ni,d7521402-24d,2,---,0,No,6/8/2022,positive,sarc,my
35123,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,apajadi haritu mogok foodpa dn hari ni grabfood,6b12d225-747,1,---,0,No,6/8/2022,negative,sarc,my
35124,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,mata lain mcm je ????,239441ce-ae6,1,---,0,No,6/8/2022,negative,sarc,my
35125,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,skrg ni keje bersepah.org nak keje yg takde??,74754b1a-e80,1,---,0,No,6/8/2022,positive,sarc,my
35126,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,hidup abg² grab,59646cd5-9f1,1,---,0,No,6/8/2022,positive,notsarc,my
35127,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,org dlm mkn duit..,b2f81471-175,0,---,0,No,6/8/2022,negative,notsarc,my
35128,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,kitaridertiadabeza,518af26c-827,0,---,0,No,6/8/2022,neutral,notsarc,cm
35129,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,Skrg ini susah nak cari keja.. Jaga2 la.. Mungkin brader kena cari keja lain got..,f0783046-0ab,0,---,0,No,6/8/2022,negative,sarc,my
35130,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,grab dan panda dh melebih dah hq.,cdb9c8b2-58d,0,---,0,No,8/8/2022,negative,notsarc,my
35131,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,ingat grab nak layan 1berenti 100masuk....,c9c5482a-02d,0,---,0,No,7/8/2022,negative,sarc,my
35132,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,apa kena dengan tidak patuh lampu isyarat?,186e88fc-cb9,0,---,0,No,6/8/2022,neutral,notsarc,my
35133,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,Bos pusing2 ckp dh untung lain jdi lain,cca1f554-c6f,0,---,0,No,7/8/2022,negative,notsarc,my
35134,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,"Sahabat, demi perjuangan sila ikuti saya dan ajak rakan-rakan lain bersama, PRU ini kita tuntut pembelaan secara perjanjian bertulis. #KAMALPPDM",9dcbbb9f-488,0,---,0,No,14/8/2022,positive,notsarc,my
35135,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,rasa nak mogok gantung beg pi cari kja lain ...ampa mogok pon grab x rugi PON,4d7518c2-490,1,---,0,No,6/8/2022,positive,sarc,my
35136,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,ye bia pon kecik pendapatan janji jujo ye bg ..ini sampai hujan ribot kte cri duet ..tuntot je itu peloh kte,322dc2a3-106,0,---,0,No,6/8/2022,positive,notsarc,my
35137,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,"mogok sendiri rugi,income masuk xde...pakat ramai2 berhenti bru onwer gelisah...",1b3068dc-525,0,---,0,No,6/8/2022,positive,sarc,my
35138,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,keje malas gaji nak beribu,819f2885-811,5,---,2,No,6/8/2022,negative,notsarc,my
35139,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,tengguk lah sampai jatuh mana boleh pergi .,c4e279d9-e25,0,819f2885-811,---,Yes,6/8/2022,negative,notsarc,my
35140,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,amboi.. bahasa.. kita tak tahu nasib kita selepas ni????,26a5d3b0-f72,0,819f2885-811,---,Yes,6/8/2022,negative,notsarc,my
35141,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,hancur tunai,a50503cc-183,0,---,0,No,6/8/2022,negative,notsarc,my
35142,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,"punca rider2 jgk...ada yg up kat ttk pendapatan 4k 5k la,,,HQ tngok apa lg,potong laaaaa",0e9c62df-fc8,0,---,0,No,6/8/2022,negative,notsarc,cm
35143,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,Buat kerja lain la bang.. Masuk sektor 3D..,445e87da-a5c,2,---,0,No,6/8/2022,positive,notsarc,my
35144,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,"Bising APA,tak Suka jgn kerja lah ,.",fe07e326-3cc,0,---,0,No,7/8/2022,negative,sarc,my
35145,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,cari je lah kerja lain encik,12bb7685-fca,0,---,0,No,6/8/2022,,notsarc,my
35146,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,"dia koyak tu sbb order dpt k rider jadual, yg jadual tu dia mcm full time jga atenden, yg ko langgar lampu merah kejar order wt apa lek lek sudah,",4a17e51b-95f,1,---,0,No,6/8/2022,negative,sarc,cm
35147,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,Ni kerja malas tapi nak duit lebih Lagi lagi ade alasan pulak langgar traffic light..,a0a675e9-7ca,0,---,0,No,6/8/2022,negative,notsarc,cm
35148,rider grab mogok #grabfood #ridergrabfood #mogok #rider Publish: 5-8-2022,ubah buat teksi lagi untung x yah jdi grab driver,cb589da6-10e,0,---,0,No,6/8/2022,positive,notsarc,my
35149,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"nanti bila gov dah masuk campo.stndby bang lesen lain kena buat,myb ada pendaftaran lain dan motor kena puspakom.mcm ehailing dulu dok mogok.",5ff8e442-5f1,24,---,3,No,5/8/2022,negative,sarc,cm
35150,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,baru keluar radio tadi. oct ni depa nk bentang kn dkt parlimen isu ni.korang nanti kena amek lesen vokasional.had umur myv diturunkn ke 18thn. ??,5ff8e442-5f1,0,5ff8e442-5f1,---,Yes,9/8/2022,positive,sarc,my
35151,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,Dgr dgr kena buat gdl macam hntar post bang,9dbc9c1e-408,0,5ff8e442-5f1,---,Yes,6/8/2022,negative,notsarc,cm
35152,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,kalau gov dah masuk campur tak mustahil.mana lubang duit situ dia korek.,5ff8e442-5f1,2,5ff8e442-5f1,---,Yes,6/8/2022,negative,sarc,cm
35153,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"Smlm. Sje test beli kat shopee food, order kne cancelled sbb xde driver/rider... Syabas",d12b10c2-818,6,---,0,No,6/8/2022,positive,sarc,cm
35154,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,hrini ramai je fp ngn gf amik order kt kdai aku…ingtkn ley gak santai2…????,97c113af-beb,7,---,0,No,5/8/2022,positive,sarc,my
35155,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,aduh. rugi aku hari ni. kalau tau baik aku ceduk order hari ni.. kalau x comfirm aku kaya hari ni dpt ceduk 1 hari ??,08af5d81-856,7,---,9,No,5/8/2022,negative,notsarc,my
35156,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,tak rugi pun..ni laa hasilnya kita mogok untuk 1 hari??,7194f6ce-8ec,5,08af5d81-856,---,Yes,5/8/2022,positive,notsarc,my
35157,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"rugi bang.. kalau tau ada pihak yg ambil peduli. baik sy xyah cuti. baik sy ceduk. bagi pada org lain je mogok. sy ceduk sy kaya, sy xceduk sy xmakan.",08af5d81-856,2,08af5d81-856,---,Yes,5/8/2022,negative,notsarc,my
35158,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,ni sbb kita bersatu bro..kalau tkda org mcm kta ni tkda laa isu ni sampai ke berita..jadi trima kasih kepada yg mogok??,7194f6ce-8ec,8,08af5d81-856,---,Yes,5/8/2022,positive,sarc,my
35159,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,biar kita rugi 1 hari bro..jangan rugi selamanya..,7194f6ce-8ec,8,08af5d81-856,---,Yes,5/8/2022,positive,sarc,my
35160,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,kalau tkda hasil tkdanya panda nak bgi bonus .dia tkut ramai rider lari/off..tu laa bgi bonus hrini dan esk,7194f6ce-8ec,0,08af5d81-856,---,Yes,5/8/2022,negative,sarc,my
35161,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"""kita ni saudara,kalau kejar dunia pasti tak dapat,kalau pun dpt pasti tk banyak,kalau pun bnyk psti tk puas,kalau pun puas psti tk kekal"" syukur??",608b0ac1-e35,0,08af5d81-856,---,Yes,5/8/2022,positive,notsarc,my
35162,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"sy mintk maaf hujung rmbut hujung kaki ""takkan hilang 'MELAYU' di dunia"" hasbunallah wanikmal wakeel",608b0ac1-e35,0,08af5d81-856,---,Yes,5/8/2022,positive,notsarc,my
35163,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,jika berpegang dengan al quran????,c0392fa6-21b,0,08af5d81-856,---,Yes,6/8/2022,neutral,notsarc,my
35164,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,power bang biar 1 hati tp sy paham xkn semua depa sggup kaya sehari dr senang hari2..mindset nk kaya tu ????tp xpa la apa2 terbaik,17128117-68a,2,---,0,No,5/8/2022,positive,sarc,my
35165,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,ari pilih mogok da ngam ari jumaat saye lepas solat Jumaat saya tros dok umah,e1b240a4-376,2,---,1,No,6/8/2022,,notsarc,my
35166,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,kelemahanya satu je x satu hati tu je,646f8a77-97e,3,---,0,No,6/8/2022,negative,sarc,my
35167,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"Yang mogok kemain susah payah buat kerja, yg kroni on dlm diam periuk nasi tk berasap klau x on pulak dpt untung skali????",e0d25d2c-77c,1,---,0,No,5/8/2022,negative,sarc,my
35168,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,bag hijau hadirrrr,ab0ac995-713,1,---,0,No,6/8/2022,neutral,notsarc,my
35169,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,Entahlah. Tp kesian kat cs gk sbb nak menjawab semua ni. Dahlaa beribu customer dtg,5174ca16-605,1,---,0,No,6/8/2022,negative,notsarc,my
35170,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,tak semua org akan paham bro .,9eed008a-b24,0,---,0,No,6/8/2022,positive,notsarc,my
35171,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"Aik aku buat smlm okay je, apa yg shutdown? Rider makin ramai tu yg order makin kurang dpt",6eb2e23f-d77,0,---,2,No,6/8/2022,,notsarc,cm
35172,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"Aku bukan nk on dlm diam tpi mmg tk thu pape berita pasal kes ni, aku buat pun as partime",6eb2e23f-d77,0,6eb2e23f-d77,---,Yes,6/8/2022,neutral,notsarc,cm
35173,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,tkpaa bro tkda dlm group fb dan wsp kan??..ramai grab mogok sbb fare kecik bila hantar jauh..tu je,7194f6ce-8ec,0,6eb2e23f-d77,---,Yes,6/8/2022,positive,notsarc,cm
35174,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,phailing x bwk orang cuma keselamatan org yg bekerja tu ja harap ii x kna mcm ehailing laa??,ae2af953-e91,0,---,0,No,6/8/2022,positive,sarc,cm
35175,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,Biar jela yang penting diri tu bang . Komitmen diorang memang hari-ii bukan sebulan sekali ?? gaji sehari untuk pakai sehari tu bang . Aneh ????,e07553a2-bb6,0,---,0,No,6/8/2022,negative,sarc,my
35176,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,Lah grab pun sama ke? Aku yelahh tukar panda kpd grab??. Lps ni guna halo jelah. Itu je yg ande,3cf360af-721,0,---,0,No,7/8/2022,negative,sarc,my
35177,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"Patut brader india tadi bebel2, dia kata dia baru pegang pinggang kt rumah nk makan nasi. Ehhhh order masuk",ac575465-3d9,1,---,0,No,6/8/2022,positive,sarc,my
35178,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"pfft, abg ni tak fikir panjang ke? kalau gov masuk campur, silap ii lepas ni gov suruh buat lesen khas la ape la, lagi leceh nanti",081d696c-1f8,2,---,1,No,6/8/2022,negative,sarc,cm
35179,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,"ada epf socso, ada insurans sekali jalannn jeerr",d242c4d0-a75,1,081d696c-1f8,---,Yes,6/8/2022,positive,notsarc,my
35180,Replying to @7194f6ce-8ec Alhamdulillah hasil mogok 1 hari ni tak sia2..tahniah kepada Rider Foodpanda dan Rider Grabfood yg join mogok..usaha kita akan nampak bila dh menang?? #foodpandasembelihrider #grabfoodmalaysia???? #fyp #foodpandamalaysia #foodpanda #fooddeliveryblackout Publish: 5-8-2022,so...abg mogok la selalu..biar rider lain dapat far macam tu,143b803e-321,0,---,0,No,6/8/2022,negative,notsarc,cm
35181,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Hidup perintis,d7fd8a97-e1a,9,---,0,No,5/8/2022,positive,notsarc,my
35182,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Saya sokong yb,378842ba-eb1,2,---,0,No,5/8/2022,positive,notsarc,my
35183,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,wtpe nk diamonds? mntk la perintis.. lagi masyukk ??,40979cbc-a24,1,---,4,No,6/8/2022,positive,sarc,cm
35184,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,betul Bos.. perintis LG masyuk Dari diamond ??,05a294ab-b66,1,40979cbc-a24,---,Yes,6/8/2022,negative,sarc,cm
35185,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,perintis ? diamond ?,40979cbc-a24,1,40979cbc-a24,---,Yes,6/8/2022,neutral,notsarc,cm
35186,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,haha terbaik bro,05a294ab-b66,1,40979cbc-a24,---,Yes,6/8/2022,positive,notsarc,my
35187,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,"nanti saya sebut perintis,ada plak cakap kenapa x minta basic je.manusia susah nak puaskan boss...",38464949-6ca,0,40979cbc-a24,---,Yes,6/8/2022,negative,sarc,my
35188,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Bagi aku adjust fare saja dah cukup bersyukur yg lain tu perlu atas sebap sebap yg penting,f6955384-f05,1,---,0,No,6/8/2022,positive,notsarc,my
35189,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Pemandu2 ada union ke kalau x ada nk buat mcm mana syarikat ubah system ikut dorang la nk buat mcm mana buat piket pon x funtion,80eff04e-e2a,0,---,1,No,5/8/2022,,sarc,cm
35190,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,sepatutnya buat satu paper serah pada pihak atasan kalau cakap media tik tok tak pro sahabat.kami ada masaalah syarikat terus jumpa pihak atasan,05939502-a42,0,80eff04e-e2a,---,Yes,6/8/2022,positive,notsarc,my
35191,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,terbailkk broooo,5a618565-b8d,0,---,0,No,5/8/2022,positive,notsarc,my
35192,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,yg last sekali kawan x setuju...job cash lah Kene ade,aa887768-726,0,---,0,No,6/8/2022,negative,notsarc,cm
35193,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,cash jgn hilang kan,a7936012-936,0,---,0,No,6/8/2022,positive,notsarc,cm
35194,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Jom Bersama MISI,6daee509-bd2,0,---,0,No,6/8/2022,positive,notsarc,my
35195,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Cash ok la nape nak mansuh kan,2fd35568-404,0,---,0,No,6/8/2022,,notsarc,cm
35196,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,tunai to la bagus..tpi terbaik..sy pun x jln rini,fc68fa59-7e4,0,---,0,No,5/8/2022,positive,notsarc,my
35197,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Sape bos skrng ni?,e152b029-978,0,---,2,No,6/8/2022,negative,sarc,my
35198,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,ko rider ke,6f768452-c50,0,e152b029-978,---,Yes,6/8/2022,neutral,notsarc,cm
35199,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,"Haah, rider jugak",e152b029-978,0,e152b029-978,---,Yes,6/8/2022,neutral,notsarc,cm
35200,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Nak Kiamat dah Dunia ni,9e178d5a-2b0,0,---,0,No,5/8/2022,neutral,notsarc,my
35201,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,diamond ? Perintis ? naik kan %?,57f6a1e4-b46,0,---,0,No,6/8/2022,neutral,notsarc,cm
35202,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,elok hapus kn cash..sbp cstume rider yg kena tolak wallet..bagus sangat to... ????????,fcaea1a1-1a8,0,---,0,No,6/8/2022,positive,notsarc,cm
35203,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,mintak je la tapi grab tetap tak luluskan??..die tau bbnu mesti join??,bfe64409-ff1,0,---,0,No,6/8/2022,negative,sarc,cm
35204,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Rakan kongsi bukan pekerja.. Tauke tak bimbang..,445e87da-a5c,0,---,0,No,6/8/2022,neutral,notsarc,my
35205,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,ni org pertama kena ban... yg lain sorok muka,f9fa163c-adf,0,---,0,No,6/8/2022,negative,notsarc,cm
35206,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,Lepas mintak mcm2 ape yg dpt skg tu?,ae40ca8f-52b,0,---,0,No,3/9/2022,negative,notsarc,my
35207,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,hidup grab kami kene tindas,46cbbd38-f5c,0,---,0,No,6/8/2022,negative,notsarc,my
35208,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,kalau bersatu apa pun blh buat??????,945ff6da-d81,0,---,0,No,6/8/2022,positive,notsarc,my
35209,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,lampu merah berenti....??,def66f92-ce7,1,---,0,No,6/8/2022,neutral,notsarc,my
35210,Rider kena sembelih. Grab MOGOK #fyp Publish: 5-8-2022,YAHHHH! ??,c5f654fc-174,1,---,0,No,5/8/2022,neutral,notsarc,my
